"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"1223135151233699840","https://twitter.com/ogato_desuyo/status/1223135151233699840","まささんたかのりさんにも会いたいな","2020-01-31 06:45 +0000","707.0","15.0","0.021216407355021217","0.0","0.0","3.0","7.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223127608490987520","https://twitter.com/ogato_desuyo/status/1223127608490987520","@chirorotank やはりがっきーは偉大ですね笑","2020-01-31 06:15 +0000","81.0","2.0","0.024691358024691357","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223127473891602432","https://twitter.com/ogato_desuyo/status/1223127473891602432","高松に遊び来てくれる予定だった方々には申し訳なさしかない😭
全国転々とすると思うのでどこかのタイミングで会えたら嬉しいです🙌🙌🙌","2020-01-31 06:14 +0000","1449.0","46.0","0.031746031746031744","1.0","0.0","16.0","20.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223126895954288641","https://twitter.com/ogato_desuyo/status/1223126895954288641","今俺北海道にいるよーーー！！！
北海道勢会いたいです！！！
仕事の合間にカフェとかもやってたりするのでコーヒー飲みながらでもお話しましょ🥰","2020-01-31 06:12 +0000","1224.0","52.0","0.042483660130718956","2.0","0.0","19.0","13.0","0.0","0.0","18.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223117001435971585","https://twitter.com/ogato_desuyo/status/1223117001435971585","ででんっ！

#SUNABACO https://t.co/NVpgae7dg5","2020-01-31 05:33 +0000","1847.0","148.0","0.08012994044396318","5.0","0.0","23.0","6.0","3.0","1.0","0.0","0.0","0","0","0","0","0","110","110","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223095556068630532","https://twitter.com/ogato_desuyo/status/1223095556068630532","@kentaro_jp めちゃ美味です","2020-01-31 04:07 +0000","88.0","2.0","0.022727272727272728","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223087508566638592","https://twitter.com/ogato_desuyo/status/1223087508566638592","@koukiwf これって治療とかで治るものなんですか？","2020-01-31 03:36 +0000","160.0","3.0","0.01875","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223087426186276866","https://twitter.com/ogato_desuyo/status/1223087426186276866","@zaki_uyc え、やばない？？？そんな治んなかったの！？","2020-01-31 03:35 +0000","130.0","1.0","0.007692307692307693","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223087326932299778","https://twitter.com/ogato_desuyo/status/1223087326932299778","@RokiShimo 焦がしチーズのトッピング超美味しいです🤤🤤🤤","2020-01-31 03:35 +0000","146.0","12.0","0.0821917808219178","0.0","1.0","4.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223087213375680512","https://twitter.com/ogato_desuyo/status/1223087213375680512","Super Delicious!! https://t.co/CHjoHIz8nV","2020-01-31 03:34 +0000","1026.0","7.0","0.00682261208576998","0.0","0.0","6.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223082245507805184","https://twitter.com/ogato_desuyo/status/1223082245507805184","んんまっ！！ https://t.co/yuXgg4nESb","2020-01-31 03:15 +0000","1991.0","143.0","0.0718232044198895","4.0","0.0","30.0","9.0","2.0","0.0","4.0","0.0","0","0","0","0","0","94","94","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223051532393840641","https://twitter.com/ogato_desuyo/status/1223051532393840641","@koukiwf あるあるなんですか！？笑","2020-01-31 01:13 +0000","186.0","3.0","0.016129032258064516","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1223020076984496128","https://twitter.com/ogato_desuyo/status/1223020076984496128","おしりを出した子は何の一等賞ですか？","2020-01-30 23:08 +0000","865.0","14.0","0.016184971098265895","0.0","0.0","8.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222909422948667394","https://twitter.com/ogato_desuyo/status/1222909422948667394","@Xg8r7cLmn8ELlKC 俺もめちゃくちゃ笑いましたw 
押し込んだら治りました…治すとき痛かった…笑","2020-01-30 15:48 +0000","180.0","12.0","0.06666666666666667","0.0","1.0","6.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222908785091497986","https://twitter.com/ogato_desuyo/status/1222908785091497986","欠伸したらあごはずれたwww","2020-01-30 15:45 +0000","3001.0","88.0","0.029323558813728758","0.0","3.0","30.0","31.0","0.0","0.0","24.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222907317856788480","https://twitter.com/ogato_desuyo/status/1222907317856788480","お？？？お？？？ https://t.co/E06nZhUPRg","2020-01-30 15:39 +0000","1179.0","10.0","0.008481764206955046","0.0","0.0","7.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222902992191377408","https://twitter.com/ogato_desuyo/status/1222902992191377408","@yoskmr 雪も少ないし以外とあったかいです笑","2020-01-30 15:22 +0000","170.0","5.0","0.029411764705882353","0.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222894181825183746","https://twitter.com/ogato_desuyo/status/1222894181825183746","やはり湯船浸かるとリラックスできていい！！
温泉はクリエイティブが生まれる時間！って菊池良も言ってた！ https://t.co/uvBQ5XzHsm","2020-01-30 14:47 +0000","1466.0","134.0","0.09140518417462483","0.0","1.0","31.0","7.0","1.0","0.0","14.0","0.0","0","0","0","0","0","80","80","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222882281959739393","https://twitter.com/ogato_desuyo/status/1222882281959739393","そろそろカフェも本格稼働していくぞい","2020-01-30 14:00 +0000","958.0","26.0","0.027139874739039668","0.0","1.0","21.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222836164521971712","https://twitter.com/ogato_desuyo/status/1222836164521971712","＿人人人人人人人人人人人人人人＿ 　
＞がっきーがとにかく可愛い！！＜ 
￣^Y^Y^Y^Y^Y^Y^Y^Y^Y^Y^Y^Y￣ https://t.co/hxoAUcvhwS","2020-01-30 10:57 +0000","2893.0","501.0","0.17317663325267887","8.0","1.0","36.0","7.0","5.0","0.0","6.0","0.0","0","0","0","0","0","438","438","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222810245925261313","https://twitter.com/ogato_desuyo/status/1222810245925261313","@sheepnori ケーキ美味しかったです！！","2020-01-30 09:14 +0000","112.0","3.0","0.026785714285714284","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222789034998554626","https://twitter.com/ogato_desuyo/status/1222789034998554626","@nchiba こちらこそありがとうございました！！","2020-01-30 07:49 +0000","126.0","6.0","0.047619047619047616","0.0","0.0","3.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222763324137361408","https://twitter.com/ogato_desuyo/status/1222763324137361408",".@nchiba さんとのハードやら低レイヤーやらのお話楽しかった！
実際の経験談とか歴史的な部分を聞くとめちゃくちゃ勉強になる！
オタクとしては嬉しいこと限りない","2020-01-30 06:07 +0000","1074.0","20.0","0.0186219739292365","1.0","1.0","4.0","5.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222756020478332928","https://twitter.com/ogato_desuyo/status/1222756020478332928","美味しいのでおすすめです！！ https://t.co/rgyYeINwZ3","2020-01-30 05:38 +0000","1941.0","17.0","0.008758371973209686","2.0","0.0","11.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222754259239755777","https://twitter.com/ogato_desuyo/status/1222754259239755777","クオリティ高すぎて参考にならない
だそうです笑 https://t.co/HhuLzCDz2k","2020-01-30 05:31 +0000","1966.0","25.0","0.01271617497456765","2.0","0.0","9.0","10.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222754089299148800","https://twitter.com/ogato_desuyo/status/1222754089299148800","@kentaro_jp 電気代勿体なすぎるw","2020-01-30 05:31 +0000","92.0","1.0","0.010869565217391304","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222677845601734657","https://twitter.com/ogato_desuyo/status/1222677845601734657","名前つけると情が移るから気を付けてね https://t.co/s00kVOLvX2","2020-01-30 00:28 +0000","1253.0","12.0","0.009577015163607342","0.0","0.0","7.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222675331766599680","https://twitter.com/ogato_desuyo/status/1222675331766599680","@twr12391 さて、いつまで優しいのやら…","2020-01-30 00:18 +0000","44.0","2.0","0.045454545454545456","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222674571075018753","https://twitter.com/ogato_desuyo/status/1222674571075018753","＿人人人人人人人人人＿
＞　   今のところ        ＜
￣Y^Y^Y^Y^Y^Y^Y^Y￣ https://t.co/90qWuHUAZO","2020-01-30 00:15 +0000","2857.0","327.0","0.1144557227861393","8.0","0.0","33.0","24.0","0.0","0.0","7.0","0.0","0","0","0","0","0","255","255","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222547219120738304","https://twitter.com/ogato_desuyo/status/1222547219120738304","@seiya_nana_kgw 超美味いっすよ！！！
welcome 江別！！笑","2020-01-29 15:49 +0000","89.0","4.0","0.0449438202247191","0.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222546826466742274","https://twitter.com/ogato_desuyo/status/1222546826466742274","一日の終わりにこうやって通話するだけでも安心感が全然違う","2020-01-29 15:47 +0000","1089.0","60.0","0.05509641873278237","0.0","0.0","18.0","20.0","0.0","0.0","22.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222512662442958851","https://twitter.com/ogato_desuyo/status/1222512662442958851","@ame_moyou_79 なるほど…俺の体温が高すぎるのかと焦りました笑","2020-01-29 13:31 +0000","229.0","5.0","0.021834061135371178","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222509462281277441","https://twitter.com/ogato_desuyo/status/1222509462281277441","あと江別室内暑くないですか…？（）","2020-01-29 13:19 +0000","1897.0","40.0","0.021085925144965736","0.0","2.0","15.0","4.0","0.0","0.0","19.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222509298061729793","https://twitter.com/ogato_desuyo/status/1222509298061729793","ぶっちゃけSUNABACO泊マジで素晴らしい特にみんな帰った後このデカいディスプレイやら機材を独り占めできると考えるともうね…しかも通勤時間10秒
食事はパンドラやセコマがあるし","2020-01-29 13:18 +0000","1125.0","44.0","0.03911111111111111","0.0","0.0","25.0","14.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222503898721603584","https://twitter.com/ogato_desuyo/status/1222503898721603584","@Haunted_Dogs69 ちゃんと味わって食べないとですよね","2020-01-29 12:56 +0000","86.0","5.0","0.05813953488372093","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222502726971478016","https://twitter.com/ogato_desuyo/status/1222502726971478016","芸術について効率求めるのはないわ
こういうやつは大体オシャレなレストランでインスタ用に注文して食べずに帰るやつ https://t.co/O5LGpINh92","2020-01-29 12:52 +0000","2024.0","33.0","0.016304347826086956","1.0","1.0","15.0","3.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222485631542054912","https://twitter.com/ogato_desuyo/status/1222485631542054912","@shoyagraphy ダントツ…","2020-01-29 11:44 +0000","145.0","11.0","0.07586206896551724","0.0","0.0","2.0","1.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222480514059100160","https://twitter.com/ogato_desuyo/status/1222480514059100160","@abeti_challenge @campa_rabb お、これはちょっと迷いますね…","2020-01-29 11:24 +0000","185.0","7.0","0.03783783783783784","0.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222468773052964879","https://twitter.com/ogato_desuyo/status/1222468773052964879","@campa_rabb @abeti_challenge 外にできるだけ出たくないので！笑","2020-01-29 10:37 +0000","194.0","3.0","0.015463917525773196","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222468688495824897","https://twitter.com/ogato_desuyo/status/1222468688495824897","@sheepnori お口にあったようで良かったです🥰🥰","2020-01-29 10:37 +0000","76.0","1.0","0.013157894736842105","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222446913225551872","https://twitter.com/ogato_desuyo/status/1222446913225551872","ヨーダが導いてくれました https://t.co/wCYmuQVHRV","2020-01-29 09:10 +0000","1181.0","7.0","0.0059271803556308214","0.0","0.0","6.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222446346809925633","https://twitter.com/ogato_desuyo/status/1222446346809925633","@RiekoWaka21 大丈夫でした！
めちゃくちゃ助かります🙇🙇ありがとうございます！","2020-01-29 09:08 +0000","117.0","5.0","0.042735042735042736","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222444428909936641","https://twitter.com/ogato_desuyo/status/1222444428909936641","ここどこだよ！！！
速度制限でグーグルマップ使えねえし！！！","2020-01-29 09:00 +0000","879.0","27.0","0.030716723549488054","0.0","0.0","10.0","14.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222411878200049664","https://twitter.com/ogato_desuyo/status/1222411878200049664","これはパンドラカレーで食べろと！！ https://t.co/xwUGw47AAO","2020-01-29 06:51 +0000","1186.0","5.0","0.0042158516020236085","0.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222401116282875904","https://twitter.com/ogato_desuyo/status/1222401116282875904","食べちゃってください！！ https://t.co/HoVnipsCCm","2020-01-29 06:08 +0000","1360.0","20.0","0.014705882352941176","0.0","0.0","6.0","5.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222355032521134080","https://twitter.com/ogato_desuyo/status/1222355032521134080","パンドラデビュー！！！
味良し、ボリューム良し、コスパ良し、店員さんの人柄良しで満貫です！！！
これは何杯も行けるやつですね！！！ https://t.co/BXZ8ATxstI","2020-01-29 03:05 +0000","3612.0","290.0","0.08028792912513842","6.0","3.0","55.0","9.0","4.0","0.0","9.0","0.0","0","0","0","0","0","204","204","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222348511359815682","https://twitter.com/ogato_desuyo/status/1222348511359815682","@nao_liange0818 @yoskmr 諦めさえしなければいつかはゴールできるので！！大丈夫です！！","2020-01-29 02:39 +0000","107.0","11.0","0.102803738317757","0.0","1.0","3.0","3.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222336868076810240","https://twitter.com/ogato_desuyo/status/1222336868076810240","若林さんから衣類のプレゼントが届きました！！！
なんかもう…母ちゃんって感じで母の愛を感じてます笑
本当にいつもありがとうございます🙇‍♂️ https://t.co/MvhsN79ArT","2020-01-29 01:53 +0000","2487.0","206.0","0.08283071974266185","6.0","0.0","31.0","12.0","1.0","0.0","4.0","0.0","0","0","0","0","0","152","152","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222291505848541184","https://twitter.com/ogato_desuyo/status/1222291505848541184","@kuwaeruto お！あざます！！
これはこれは楽しみでありますなあ！！","2020-01-28 22:52 +0000","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1222291379511914496","https://twitter.com/ogato_desuyo/status/1222291379511914496","@sheepnori 俺もお会い出来るの楽しみにしてます！！
コーヒー機材も頑張って全部手荷物で持ってきました！笑","2020-01-28 22:52 +0000","67.0","3.0","0.04477611940298507","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
